SUMD ID,GPS Latitude,GPS Longitude
Powered86dae5f2-dc59-509d-9f0f-d28bb7b4518c,36.1201,-86.7535
Powered87666958-6afb-5005-9f76-a95db665feaa,36.1197,-86.753
Powered8778bb93-3eb1-5c78-bd17-eaebd2c41abc,36.12,-86.7534
Powered87989b5f-551c-5c61-be43-bfe9da975da4,36.1198,-86.7538
Powered879e536f-a8ad-5855-8e38-1dc4d292d8cc,36.146,-86.8102
Powered87a2421b-62d1-58e3-9a24-b4b7956510dc,36.149,-86.8095
Powered87b6c888-f615-5830-b2a6-11acc1ee0918,36.12,-86.7534
Powered87c41b98-1eed-53b6-a197-3129c50c37d3,36.1201,-86.7532
Powered87e400f4-1c5e-5ac5-b4fd-658a0bc4673c,36.12,-86.7534
Powered88195dcc-928e-5c1b-b2bb-80c62574526d,36.12,-86.7533
Powered881cc791-8242-5a1d-b71c-1e637521eb06,36.1563,-86.7865
Powered884450b7-fa54-52aa-8a90-3d8547223620,36.1202,-86.7534
Powered886a05e1-7eb1-59f4-bb22-4a1ab2559398,36.1619,-86.7749
Powered88b647b2-eeba-5ff4-808c-25da1cd25d27,36.1613,-86.7775
Powered88e2262e-5975-50b4-a612-59cf9b09443f,36.1509,-86.7839
Powered88e85ddc-6aaa-56cb-81ad-aae8fd80669a,36.12,-86.7533
Powered88f26b32-33aa-5a55-b0dd-8c997c303787,36.163,-86.7759
Powered88facdb7-fed0-5402-8f80-2bc3aed10740,36.1483,-86.7981
Powered88fb3947-ff49-5e5b-862b-427ed51fd4a4,36.1199,-86.7531
Powered890f6adb-d6bb-5cae-9a76-d367584033ac,36.1201,-86.7532
Powered891a5bf0-12ca-5b8c-bf3d-18d4f7ef21ab,36.1198,-86.7535
Powered89337779-ccd2-5d97-86a0-8b45c15f8c43,36.1202,-86.7536
Powered894915a6-7afe-58e5-ac11-7fdfd040d555,36.1655,-86.7609
Powered899117f5-5451-5978-a7fd-b6a1a3f05c84,36.1522,-86.7816
Powered8991d686-ac0a-5acb-ae14-d5ee1b8bb5ca,36.1201,-86.7531
Powered89959dcb-2c36-57f3-a893-6de0fd4202b4,36.1199,-86.7535
Powered89981dbb-5c1d-52b8-ad95-197cdae6e1f4,36.154,-86.7846
Powered89e193d8-a67d-5eb6-b087-ec7e7bc2d682,36.1197,-86.7532
Powered8a288833-47f5-5361-baff-0d568cc500a6,36.1197,-86.7535
Powered8a3b1626-9501-5978-b5d8-5384c08683ce,36.1582,-86.789
Powered8a441602-0855-592d-98ac-2276e8ae48dd,36.1199,-86.7535
Powered8a534761-c8ee-5530-a920-4320e46bd29d,36.1202,-86.7537
Powered8a7d7ccf-7375-5148-9196-565bc65afe1c,36.12,-86.7532
Powered8a8aa1d2-110f-538a-acce-e8e34d9c2a08,36.152,-86.7845
Powered8aed064c-3b2b-574b-bc8b-504ed863e32a,36.12,-86.7535
Powered8b184f0f-c6af-5cdf-baf2-4640e485522f,36.12,-86.7534
Powered8b2b2734-a43a-5f48-95f9-35a6f83e1564,36.1208,-86.7522
Powered8b4c16d3-6361-59c8-ab44-295719807293,36.1201,-86.7532
Powered8b862cb7-469b-5b8f-b835-e7bd3172f064,36.1196,-86.7534
Powered8beb9c64-b06a-594f-a157-0f820cd0c706,36.1199,-86.7535
Powered8bfd3e1d-7463-5ff7-a33f-0a9d2968e490,36.1201,-86.7534
Powered8c020ccc-130e-50f7-a183-fe64737aa82b,36.1494,-86.7981
Powered8c0ed59d-f083-5a05-9340-f44617352b9e,36.1789,-86.7665
Powered8c38f7fa-e751-56ae-9a4f-2d015c8f66b9,36.1622,-86.7721
Powered8c64606c-f433-56c2-899b-23c7f88b347c,36.1617,-86.7725
Powered8cf14a5c-4c82-5294-941e-888413c6d945,36.1487,-86.7976
Powered8d060ef2-7f05-5c10-8638-25ed1e23b1a8,36.12,-86.7532
Powered8d0b803d-b358-5df1-8245-c1144a064690,36.183,-86.7952
Powered8d26b649-c9af-505d-a2b1-7f289fa89ae6,36.12,-86.7533
Powered8d38456e-ea66-53e2-832f-d9012f147f15,36.1199,-86.7535
Powered8d3ab424-29d1-563b-a2e4-d336ff2b2f54,36.12,-86.7532
Powered8d9a271d-566b-5309-917e-6419bf7c08ca,36.12,-86.7535
Powered8ded983a-5533-57d7-9cba-165006d6804b,36.1476,-86.7581
Powered8dede812-37ae-5b8c-bcbe-3a64d8298e1d,36.1199,-86.7533
Powered8df5f754-90ef-5007-aa68-db7f8636ffd4,36.1545,-86.7861
Powered8e0bc7da-af42-5954-a8a6-9bb7511a34f5,36.1557,-86.7957
Powered8e2326ce-d086-5d3d-ad90-7b95e527b40c,36.1199,-86.7534
Powered8e30f04e-65fc-56f5-bbf4-623f8037e192,36.1625,-86.7717
Powered8e507c92-8b1f-5804-85b0-480e7e4c1347,36.1201,-86.7533
Powered8e55b10d-3f21-5513-884d-865a9f776a12,36.12,-86.7534
Powered8ec95838-82df-5392-ade1-3c376cb67031,36.1281,-86.7794
Powered8edc2f9b-1eeb-524a-a5d8-fe78781065df,36.1199,-86.7533
Powered8ef13d37-1023-520d-b7a4-ea3d588ad969,36.1201,-86.7534
Powered8f0a3131-a2be-5173-b27d-4ca0a83b141e,36.1199,-86.7521
Powered8f0b2f5c-441d-5511-9eb2-db4e2a359bfd,36.1195,-86.7537
Powered8f19073d-2736-59bb-ba26-3ee0b1fcd266,36.12,-86.7534
Powered8f3dfdc9-bc02-556d-a4f7-a28a821ae33e,36.1403,-86.8173
Powered8f609f5e-0fa1-5fae-b903-ad0a9531cda8,36.1647,-86.7797
Powered8f93c5f1-4aad-5ffb-906e-6b89968a9ade,36.1201,-86.7536
Powered8fa876b2-b7e8-5b3d-b84a-3aadb6bf9198,36.1199,-86.7533
Powered8fc0e720-028a-5f61-abcc-a477e97a197e,36.1198,-86.7533
Powered8fdd6e37-ad86-5473-8b7e-14e440278d15,36.1199,-86.7536
Powered902cb7b3-56c5-5e48-b664-e7eb96f1783c,36.12,-86.7534
Powered90322c41-2655-5301-8f0f-65467aca37a0,36.1202,-86.7533
Powered903503cd-534c-5175-9861-4683162c5fb8,36.1199,-86.7533
Powered903cd237-cd88-5942-a9df-b08207f82c74,36.1355,-86.8009
Powered905f55e8-1644-5597-959b-b0d94685d3d6,36.1515,-86.8022
Powered906cbc68-9378-5e35-b30b-9f454c51fef7,36.148,-86.7993
Powered908928dd-7c53-5fda-986e-a283d32f6b74,36.1512,-86.774
Powered9090fa58-833d-555c-ab93-4a6c0422d65e,36.1551,-86.7895
Powered90a6a573-e288-50ea-b552-651f4ae3da37,36.137,-86.8009
Powered90f120bb-d7d6-5bd5-8f5f-c3557b9237ef,36.1202,-86.7535
Powered910631e1-5fe0-5c11-99e3-6d718119c9fb,36.1507,-86.8011
Powered9157e264-4e37-56e1-a179-78709f1eeee1,36.1199,-86.7533
Powered916f4b30-3295-50be-b5ed-d971274e4e9b,36.1198,-86.7533
Powered9189d266-de92-50a4-bcbc-111c920c9c9f,36.1198,-86.7532
Powered918d79c3-0e33-5c64-b450-c2dd9d7e6dac,36.1202,-86.7533
Powered91917748-6725-57e8-8476-4495b5c5f0cc,36.12,-86.7534
Powered91b70489-4108-574f-b501-03699b7f0596,36.15,-86.7967
Powered91bf9e89-32a9-51b6-b9e9-37ddd12b269f,36.1199,-86.7535
Powered91e1876f-83e5-5de0-8558-616a9e903a20,36.12,-86.7532
Powered91e45dd0-b231-5898-9fe8-b9d9f69aa30d,35.9975,-86.5796
Powered922abcb4-9ec9-5029-8056-0bcdf39d5c15,36.1198,-86.7532
Powered9233a047-e1ec-535c-86b2-7f4b036c90ea,36.1206,-86.7536
Powered927f5130-8655-539a-9493-a4b55e705097,36.1681,-86.7865
Powered93142f5a-faf0-52e5-b570-b39850fce661,36.1552,-86.7749
Powered93198d68-5d96-575f-8371-da9e71aa3c57,36.1496,-86.7979
Powered93298fc6-507a-52dc-bbc6-38ca44604099,36.1416,-86.7895
Powered93446ef3-2af1-52d4-b33f-28b9e188ce8f,36.1201,-86.7533
Powered93627c35-0f62-5b81-a78d-75a4a92ecf47,36.1199,-86.7535
Powered937f0aea-43b9-5a0c-9682-c65130b68279,36.1202,-86.7534
Powered937fdd85-6794-5114-a275-260de3db4462,36.1199,-86.7535
Powered93819936-494e-5d9d-8459-15c6d241d361,36.12,-86.7535
Powered9396fbd4-0686-555b-85bb-93e6a622c586,36.1201,-86.7534
Powered9398291b-6086-55d3-9835-eb77221572f6,36.1197,-86.7534
Powered93adb9bd-eb47-5dd1-b74d-00bf8dbbc0b9,36.1199,-86.7534
Powered93be61ef-1caa-52bc-9b16-e17e2f45bc15,36.1618,-86.7726
Powered93d2cde0-7b0d-5ffc-975a-434c23bec835,36.1199,-86.7535
Powered93f29f0e-5a4c-5ac2-9f2c-a9770ef63d07,36.12,-86.7532
Powered942e6e31-3a7d-5db2-8a21-1bdd19769e63,36.12,-86.7533
Powered94388685-9328-5552-a5e8-9e06ea1a203c,36.1202,-86.7533
Powered943a86aa-92a5-545a-98d1-aeb2d1c75920,36.1198,-86.7535
Powered943be44e-ebf0-595f-bfc6-d9632b4d1376,36.1201,-86.7535
Powered945776b3-f437-5a86-bc5f-8e08f5d0e949,36.1514,-86.7959
Powered946ee403-11b5-5927-9956-530057c3327b,36.1607,-86.7863
Powered947c8183-5880-5134-affa-5c5f23644405,36.1201,-86.7535
Powered947f9e23-64e9-5dc6-af9c-3980af15c192,36.1206,-86.7532
Powered9480ab8e-5f6c-5b17-ab52-3fc7b0457b67,36.1201,-86.7534
Powered949a17d1-b71a-5181-b061-77611223ac00,36.152,-86.7811
Powered94af150b-8c3e-5228-b416-3d9a4205c87d,36.1199,-86.7534
Powered94b0f414-d834-51d4-a5b3-e0928758ec73,36.12,-86.7533
Powered94b147d4-e061-5a5b-883f-37eba662cc40,36.12,-86.7532
Powered94b54f4b-089e-5974-ab29-58dc3e93d75d,36.1199,-86.753
Powered952889bd-8faf-55de-83d9-e12657c8f8f9,36.1551,-86.7864
Powered9538aaf0-1e03-5ceb-8856-c4bbc3d6cd0c,36.1201,-86.7533
Powered956b460b-23ac-5ae6-b0d9-5ba0ce0133f9,36.12,-86.7531
Powered9579bea8-8ee5-56d2-bc52-96715fbbc077,36.1201,-86.7532
Powered9591dbfe-a6d2-5896-9d52-ef3eb92fb851,36.12,-86.7533
Powered95dec93b-8b0d-5d71-8df0-e82f72468d64,36.1405,-86.8169
Powered960a5cfe-48a3-5400-8d07-d5c15e1b858b,36.1201,-86.7535
Powered961e1c4b-ab9e-5797-a118-096879b670f3,36.1201,-86.7532
Powered961e6765-fc13-52dc-bfca-33c5b478d716,36.1772,-86.7872
Powered96725e29-42ec-5503-b1c0-9410a9f20947,36.1202,-86.7534
Powered967cd64a-ef98-5f0a-a8d6-98f9037d877f,36.1201,-86.753
Powered969c2728-ff9e-5410-b015-a82733159510,36.1198,-86.7533
Powered96be36cb-05b5-5cde-8b04-ab0be39c96e2,36.1199,-86.7534
Powered96fbef92-52d1-586a-b97f-8c6de34b6291,36.1198,-86.7532
Powered96fdc4be-2261-5604-8232-cdb316cb0e38,36.12,-86.7532
Powered96ff8edf-3972-5340-859c-cd0969a747de,36.2135,-86.7631
Powered9712c15d-b54e-58bd-8550-ffb8956ba9bc,36.12,-86.7533
Powered971ccc69-1879-5bf7-b15b-4f119ede36b7,36.1199,-86.7533
Powered972b45d5-7970-535f-98ed-e12833b680c8,36.1201,-86.7534
Powered97585cb4-b6b5-51d5-917b-8af133a3cf03,36.1203,-86.7534
Powered977f2cdb-88e4-559a-91e1-eba757cfac93,36.1464,-86.81
Powered979cbd9e-8b3b-5019-9c47-dd33b0159361,36.1198,-86.7537
Powered97bc8ce0-7cc2-52c4-94a6-b84e86cbb30d,36.1198,-86.7531
Powered97cf10e2-9da0-55d2-bd92-2637a76e39cb,36.1201,-86.7534
Powered97dc7762-4b06-57d1-999d-90ffdb42ae8c,36.12,-86.7534
Powered97f8a3a1-959b-5750-8cb6-67c9f7bcf261,36.1199,-86.7531
Powered98087b46-24da-51af-b757-e0869b632c8e,36.12,-86.7533
Powered98105c25-c36d-58ac-91d5-eb67dceb233b,36.1198,-86.7533
Powered98464c31-ad9e-564a-9892-767c23650074,36.1199,-86.7533
Powered986783d7-251f-5a30-a996-10a680790ea9,36.12,-86.7533
Powered98d5fe44-3d17-510f-98be-ee40aae093f5,36.1199,-86.7535
Powered98e1e42d-bbb8-5065-b3a1-c04d7d17fd15,36.1199,-86.7533
Powered98e34b2c-66de-5eff-87e9-2a163bb6cd27,36.183,-86.7915
Powered98faa79c-2d9d-5417-8f22-594ca028fdfe,36.1198,-86.7534
Powered98fdb341-d7b5-536f-8aea-f3fa1b5b187b,36.1462,-86.794
Powered9913a825-cb57-551a-bbf7-3c522c94b34c,36.1648,-86.795
Powered99148c5b-ae1b-54e3-b7fc-9a35f379f01f,36.1561,-86.7856
Powered991e7fb1-fdf2-5bd6-9f85-3dc67466c043,36.2133,-86.7637
Powered9968c2a6-8fbc-5691-bf72-0a34f2ed0b2d,36.12,-86.7532
Powered997dfabc-4fa3-557c-989c-33da0d096d6b,36.1199,-86.7533
Powered99adf768-e672-5c48-a204-43396c656cbb,36.12,-86.7537
Powered9a011e74-6667-56b2-a43b-1e0da15a4662,36.1526,-86.7847
Powered9a0edf8b-e3c2-5421-adf8-b69e8465420e,36.1483,-86.7586
Powered9a1fccb2-b69f-5836-82c2-02ca13fb2a64,36.1203,-86.7533
Powered9a24c132-eb75-542b-a730-c6f7edc56059,36.1201,-86.7532
Powered9a32b193-e1b2-593b-b586-d4cda5db3567,36.1497,-86.7795
Powered9a4aec9d-0edd-5cd6-a2c6-7d4e468c2f02,36.163,-86.776
Powered9a8b0462-7c50-5d32-80e9-4f66aac499d2,36.1487,-86.7976
Powered9a97f942-28f3-57ff-9229-f337ad0db9c9,36.1201,-86.7533
Powered9aab034f-6a15-503f-9b5e-6c18b7eca95c,36.1204,-86.7535
Powered9b22f030-335c-54b6-9d56-ed4641a81f88,36.1199,-86.7533
Powered9b2a5c11-d274-5f4b-ab09-ae24d4cb2a65,36.1493,-86.8002
Powered9b8d5ca3-d0b3-5c29-a464-478bdf20ef59,36.1198,-86.7533
Powered9b9ffacb-d15f-58c6-8043-672aed4a4cc5,36.12,-86.7534
Powered9bf3ac20-d1e3-5df7-82bf-3a027cb88ef6,36.1198,-86.7529
Powered9c1d975f-28f2-5271-943b-c06fe2550b48,36.1497,-86.7981
Powered9c5bb89c-c9d2-5f2b-8465-6380129c22c5,36.12,-86.7533
Powered9c77a9d2-5491-5a41-8209-a39228fa99fc,36.1481,-86.7991
Powered9c88ebac-6b58-5321-92a4-510cf052474f,36.1201,-86.7535
Powered9c9e0071-c024-5c7c-bdea-2bf26cb59bc3,36.1201,-86.7533
Powered9cb2b907-6d4d-5e36-8ba6-62eddb1a0316,36.1199,-86.7533
Powered9cbeeb15-5f30-51b3-acd1-a3fe18e41b12,36.1464,-86.81
Powered9cd14cd0-8e0d-5377-a630-41cf2d02388b,36.1199,-86.7534
Powered9cd6ce5a-36e9-520e-bd50-bec3db301904,36.12,-86.7532
Powered9cd8d2ad-c7ad-5fe5-aa65-7b98a281119d,36.1202,-86.7536
Powered9d0829a1-0e8b-5b58-8204-e4b475e3c8b6,36.1199,-86.7534
Powered9d1ddf98-3c60-5c77-bf7a-058ac10a5331,36.1497,-86.7612
Powered9d204daf-7897-5dd5-8273-c2454b226d97,36.1202,-86.7532
Powered9d3daa40-6527-55d1-a608-02bd2dd67c47,36.1201,-86.7535
Powered9d549818-242f-5bbf-8402-2ad3174b0279,36.1628,-86.7714
Powered9e113e9f-0ac7-5b22-b6f6-16c246237b65,36.1202,-86.7534
Powered9e28b479-6ed0-503d-9057-5b26db20ed5a,36.1199,-86.7534
Powered9e542de7-d446-58f4-9464-db2e147a7b21,36.1346,-86.8042
Powered9ec65176-f47a-5e4d-ad04-f7358e895971,36.1464,-86.8099
Powered9edd61b3-3f6e-5b4a-b1ec-dd5b6937f65f,36.1197,-86.7531
Powered9ee90889-42d0-5e9c-a814-700896d97060,36.1627,-86.7757
Powered9f33a5b8-f3f5-520a-a0e1-decbfcbdf441,36.1202,-86.7533
Powered9f3cd95f-22f1-58da-8786-4a56935242c0,36.1201,-86.7531
Powered9f5743ed-7f81-539b-9e37-6503d54445d3,36.12,-86.7533
Powered9f7e141c-1214-5c3d-91fd-1988a2e91dec,36.1199,-86.7539
Powered9fe3951f-1985-5254-a3b6-368eb81299fa,36.1196,-86.7534
Powereda02c42ec-a7d0-53c4-bfa0-d21522715804,36.12,-86.7534
Powereda02e097a-bfb1-513f-859c-5ed9e8d2585c,36.1199,-86.753
Powereda0490c7d-f985-5268-9ae0-e8abd236c933,36.1513,-86.7967
Powereda06eaa33-3aef-5d18-a35f-5367d0d8b089,36.1549,-86.785
Powereda0803b3f-ecf7-5f2b-80b8-edf578271214,36.152,-86.8034
Powereda085b4fd-0c92-57ec-84c1-bf56f6ea6704,36.1201,-86.7535
Powereda0c5f424-9c3b-5394-84c1-207935019be1,36.1199,-86.7534
Powereda0eb80ce-a31c-5db8-a331-faa5b3ab87c9,36.1199,-86.7534
Powereda0f828b7-3a03-541d-ac3f-e8cf4317d966,36.1829,-86.7954
Powereda0fdbf75-7287-5dfc-b82f-8c61192d9f16,36.1198,-86.7531
Powereda1174af6-25f0-51aa-85e7-a82e847d7588,36.1199,-86.7534
Powereda12d9ad0-1b39-502b-b377-57f5b56ebc82,36.1196,-86.7532
Powereda15f62e1-edb7-51ac-a8cc-7b8e1bebae65,36.1791,-86.7723
Powereda16af062-cb25-59c0-b8b2-f70071e6c75e,36.12,-86.7535
Powereda18b4270-e420-558d-8b6c-c95b45d7b3d1,36.1495,-86.796
Powereda1b14e01-bb82-5118-ab18-39f8445fa38b,36.1198,-86.7533
Powereda1b694a5-5fd4-5b48-b90c-db734204cc8e,36.1199,-86.7533
Powereda242aef4-0f3a-5d35-a5ac-349eef232ab6,36.1515,-86.802
Powereda25f8e00-85b0-5fb4-980c-38e60ebac82a,36.12,-86.7531
Powereda2678ac2-6bbf-5bcf-9516-bb23af5260fb,36.1589,-86.7995
Powereda2e329b2-c84f-549f-adf0-841edd9e8386,36.1199,-86.7533
Powereda31f33ef-9052-5779-8cea-557a825022e8,36.1489,-86.7587
Powereda337fdb3-eeeb-589b-931f-4a10c9add1be,36.1508,-86.7826
Powereda39acb5f-9fe1-531d-84c0-ee9e83831525,36.1665,-86.7764
Powereda39dd69a-a262-5752-a3f2-1b6974585a69,36.1622,-86.7722
Powereda3e8140b-b669-502b-b343-9928d940f338,36.1198,-86.7534
Powereda40ff987-054f-5acb-a8e1-11dcb1fdb20f,36.1201,-86.7533
Powereda458b03f-7c57-57c4-b813-eeb6774c5002,36.1627,-86.7794
Powereda4654d80-ce6f-5505-842d-64b59802813b,36.1326,-86.7866
Powereda4712099-5e55-5332-996c-d6e5c910535d,36.12,-86.7535
Powereda4cbb37e-8745-553c-8597-2d0ecfd62cd9,36.1376,-86.7999
Powereda4cf2172-9d7e-51d0-a765-e75596da991c,36.1203,-86.7532
Powereda4e72e0d-3981-5000-916f-7496f45b1ad4,36.1195,-86.7532
Powereda51f9df0-cc29-5d85-8654-75a3bc144387,36.1519,-86.7842
Powereda51ff7e4-57b3-53ac-ad40-02aad9208d64,36.1201,-86.753
Powereda52c64e6-2cad-5e1a-8f91-5882e2475466,36.12,-86.7531
Powereda55fcdf7-0727-511e-9781-3450fa244ed1,36.1509,-86.7966
Powereda5781df0-79b9-5ec1-a686-22cd790f9544,36.1517,-86.7824
Powereda584d9fa-90fd-531a-8a9a-55a2444e7715,36.1447,-86.8129
Powereda5880844-c109-5ba5-996d-a36474b650f3,36.1196,-86.7529
Powereda5c1a151-428c-54c6-9911-89c698927d3c,36.1638,-86.7747
Powereda5fce5d0-a6d0-5155-ac6f-e1ca3bf03805,36.1198,-86.7534
Powereda61ba265-35cc-55c2-b9d6-9afe30688a7d,36.1489,-86.7976
Powereda627aa56-002a-5cd9-91b3-fd735ba8a0b1,36.1768,-86.7502
Powereda638f5ec-19a8-51ad-ba9d-a4d924436571,36.12,-86.7533
Powereda6736afe-4dfa-5da4-be66-f236bddfb8c0,36.1202,-86.7532
Powereda699b0c6-39bf-54bc-a164-8bb323ab0122,36.12,-86.7529
Powereda6ab5157-c8d0-564d-a46a-79edb5cad906,36.1199,-86.7535
Powereda6e4409b-30b1-5a4d-97ed-5cff5f70f261,36.1201,-86.7533
Powereda72c28a5-e380-524a-b1ea-980bf791cf77,36.1198,-86.7532
Powereda72e8013-eaa2-54d5-a32d-0ea9066c7efe,36.1188,-86.7535
Powereda72ed6c3-85a4-5e11-96ab-3405bf57a260,36.1198,-86.7531
Powereda76acdd5-2e67-5278-8854-dcfe684006f5,36.1202,-86.7533
Powereda77d4afe-4034-50fc-9022-c83604d4a700,36.1202,-86.7533
Powereda79b99eb-eb51-5b82-a466-7196e1eb171d,36.155,-86.7767
Powereda7a1974d-031a-5e5f-9d32-394b845fb510,36.1766,-86.7873
Powereda7ad4adb-1bb9-5d77-b10a-1ae2de07ab51,36.155,-86.7799
Powereda7c6bdc5-9a63-5613-9fdc-187927a0b900,36.1473,-86.8088
Powereda7dd7a8f-fbc1-58af-9bf0-705793a635b8,36.12,-86.7531
Powereda7e6e38c-8f4e-5ce3-b0a5-4e3434aa42d4,36.12,-86.7534
Powereda82ca57c-0b0a-55d8-a7d8-47dd717d6e13,36.12,-86.7533
Powereda8423972-6417-5453-9e4c-7d57969a9797,36.1469,-86.7995
Powereda84c9b7c-ee8d-5506-8269-a24fc7072798,36.1203,-86.7542
Powereda85b6656-3eeb-5380-b68c-768a0b43ff00,36.1563,-86.7742
Powereda86ca7f8-65e5-5ebe-9eb0-8553d8e2deda,36.1568,-86.7743
Powereda8c8c0e4-7ec5-5623-b4ea-431a3b57e664,36.1205,-86.7537
Powereda8ce98cb-4e91-5b17-bf09-21db0e74a201,36.1201,-86.7533
Powereda8e1b443-0772-576d-97c6-6c29bcb8e2ee,36.1476,-86.807
Powereda8ec6f65-8c26-5ebe-91e8-9ffe03b16835,36.12,-86.7534
Powereda91e91f7-0fd1-5d54-b581-90132830422f,36.1202,-86.7535
Powereda92ae337-6e8b-5b9f-bdb5-4d5d7845da25,36.1201,-86.7532
Powereda94bb771-7c79-5a3f-9eb4-1195f9fae7d5,36.1595,-86.7811
Powereda99068f5-4b10-5989-9d72-305509623c46,36.1576,-86.7882
Powereda9bb9d51-3bcb-56dd-ad66-3aa157595d1a,36.1199,-86.7532
Powereda9c4d454-3d10-505a-afaf-1a8c13e9bf39,36.1628,-86.7794
Powereda9e4172a-e155-5a4d-ad20-8769344933af,36.1197,-86.7537
Poweredaa24387d-864a-508a-8813-e27ce0f32c6f,36.1607,-86.7754
Poweredaa4ee3af-9139-5907-8cff-fc500a207507,36.1616,-86.7731
Poweredaa58cfc7-2c31-5800-a3e3-411055325e21,36.1501,-86.7897
Poweredaa5f0995-1c1a-5115-a060-e4eb6b1e51da,36.175,-86.7887
Poweredaa6919f0-0e23-52d3-9b35-7c300ce6b5ce,36.1199,-86.7533
Poweredaa6c2e3b-ed41-57e7-bc52-9f6ecbaa1b64,36.1202,-86.7534
Poweredaaa0c2cd-bf86-559d-8140-979691156de8,36.1591,-86.7762
Poweredab132aac-e9c9-5dd9-b72a-ddd6ea6b9e4a,36.1201,-86.7533
Poweredab351134-fdfe-504d-818b-5be8b13d5b18,36.1469,-86.7995
Poweredab3dea08-7b88-5cb6-bc17-bdb1b0aa4a96,36.1201,-86.7534
Poweredab6713c3-7459-53c2-9c45-e0112f720aad,36.1203,-86.7529
Poweredab942f39-8601-5911-b3cb-8b0f52d8139a,36.12,-86.7535
Poweredabe10958-2c2a-5f36-894d-7f461062ac34,36.1715,-86.7645
Poweredac01620d-dfc0-527e-bc8a-215aa51b26d5,36.1196,-86.7542
Poweredac0666b3-f6e7-5a0d-8c6a-f48287a4d32d,36.1611,-86.7746
Poweredac104075-2c13-57d7-ba98-720d7491ff54,36.1198,-86.7532
Poweredac12da93-ae03-5246-a52e-6b560b8c02ae,36.1608,-86.777
Poweredac330489-daee-58ab-9bad-2ad379ffded3,36.12,-86.7533
Poweredac715caa-251a-5cf8-a464-6e2c8d3f5048,36.1653,-86.7758
Poweredac7200ea-c5a4-5362-94a8-03e4d2255104,36.12,-86.7533
Poweredac8f46cf-80e3-5cc5-a3f5-c79ab3be391d,36.1528,-86.7788
Poweredaccbe630-ee9d-5eb7-ac86-d42c1ff9591c,36.1906,-86.8081
Poweredad09745a-d68c-5586-a5d3-09eb75b511b7,36.1199,-86.7532
Poweredad1d6d3b-162a-5bec-bffd-cac4ac8dee1c,36.1411,-86.7885
Poweredad2ea963-c166-5330-912d-8e440d17c6de,36.1201,-86.7535
Poweredad51f4de-b237-5d38-a32f-5fa9bbe864a8,36.12,-86.7531
Poweredad7351da-345b-5650-97ce-cefe10101ca2,36.1198,-86.7533
Poweredad8f7d44-e009-5789-ac54-c015a1e54e15,36.1557,-86.79
Poweredad97d42f-386b-521e-83cf-25ed7908319d,36.1199,-86.7535
Poweredadb19f78-f5cd-5110-8966-4814c2e5f2d5,36.1202,-86.7532
Poweredadb7a7ea-0aee-5909-aa1b-4c35e0edce05,36.165,-86.7732
Poweredadb7bc68-5a5e-59b3-8fb8-19785a6b57fa,36.1199,-86.7535
Poweredade44e91-9ddb-5e3c-94d3-48682f0a96b2,36.1201,-86.7531
Poweredae0cbfe5-2946-5217-9b93-6582aebffd43,36.1548,-86.7848
Poweredae30d178-250b-53a8-b362-2572a5544e44,36.1481,-86.8037
Poweredae6b15b5-53c1-54d6-a6cc-559af3d44ab8,36.153,-86.8087
Poweredae727a0b-f5dd-5496-a3d4-ee8528414b7e,36.1498,-86.7969
Poweredae8e528d-556a-5f94-b392-d85e0f5080ff,36.1198,-86.7533
Poweredaeaa1a34-edcb-58ea-b130-75ee47b07ac9,36.12,-86.7535
Poweredaeb4f505-41e4-5785-92a5-2bd75dc6d3fd,36.12,-86.7531
Poweredaeda4272-1fc8-584b-9f35-9c051f3909aa,36.1514,-86.7959
Poweredaef5db0c-bc54-5f62-b51d-9377902c050a,36.1577,-86.7794
Poweredaf201dc2-e139-59a5-af58-8e2144f26def,36.1199,-86.7533
Poweredaf3ab406-5174-55f7-bd76-16d184747053,36.1201,-86.7532
Poweredaf403c4d-0fe3-52ed-9a98-ffef9c4084f9,36.1202,-86.7534
Poweredaf8b4738-3b2d-5452-a779-9610592c2bf6,36.1342,-86.8296
Poweredaf96e209-a45b-52ef-9a3a-3be83cc1ee31,36.1428,-86.8116
Poweredafb84427-4ce2-55bf-bb49-4bcec1781507,36.1753,-86.788
Poweredafcfe5bb-ed84-5cde-b092-0429e7d67a50,36.1773,-86.7879
Poweredafd113af-2f0e-55f9-b151-1d86bc65a82e,36.12,-86.7527
Poweredafd3783a-55c4-58c7-8436-a348f45ae633,36.1198,-86.7533
Poweredb026d991-9e19-561b-a507-e4cd299e1acd,36.1199,-86.7533
Poweredb035ee75-ef3d-58b2-82a0-d049c46f5fae,36.12,-86.7534
Poweredb038010c-48e9-5c5c-8f99-2c2cb81f36e7,36.1583,-86.7775
Poweredb042e5ab-2643-5adb-915a-ab5be9a9a884,36.1198,-86.7532
Poweredb05e058f-d5af-5f11-b380-9bc5cdd1ddff,36.1201,-86.7535
Poweredb06d0ee7-b64d-57d2-a4e9-631ee3eea246,36.1522,-86.7838
Poweredb087a164-c6a8-50ee-8948-d1ae9ed14982,36.1601,-86.7766
Poweredb099faeb-743b-56dc-a741-f62242cf0dec,36.1268,-86.7893
Poweredb10f56a6-f3c1-5488-9bd0-994a6f452423,36.1204,-86.7537
Poweredb11c419a-a637-54f1-bfa0-41c7c39d9f14,36.1202,-86.7535
